COL1,COL2,COL3,COL4
répétait,indéfiniment:,vous,avez
indéfiniment:,vous,avez,pu
vous,avez,pu,vous
avez,pu,vous,avez
pu,vous,avez,pu
vous,avez,pu,vous
avez,pu,vous,avez
pu,vous,avez,pu
vous,avez,pu,vous
avez,pu,vous,résigner
pu,vous,résigner,à
vous,résigner,à,cela
résigner,à,cela,vous
à,cela,vous,avez
cela,vous,avez,pu
vous,avez,pu,vous
avez,pu,vous,perdre
pu,vous,perdre,ainsi
vous,perdre,ainsi,près
perdre,ainsi,près,de
ainsi,près,de,lui
près,de,lui,des
de,lui,des,officiers
lui,des,officiers,buvaient
des,officiers,buvaient,l
officiers,buvaient,l,un
buvaient,l,un,d
l,un,d,eux
un,d,eux,racontait
d,eux,racontait,bruyamment
eux,racontait,bruyamment,une
racontait,bruyamment,une,histoire
bruyamment,une,histoire,de
une,histoire,de,femme
histoire,de,femme,qu
de,femme,qu,on
femme,qu,on,entendait
qu,on,entendait,par
on,entendait,par,bribes:
entendait,par,bribes:,je
par,bribes:,je,lui
bribes:,je,lui,ai
je,lui,ai,dit
lui,ai,dit,vous
ai,dit,vous,devez
dit,vous,devez,bien
vous,devez,bien,me
devez,bien,me,connaître
bien,me,connaître,je
me,connaître,je,fais
connaître,je,fais,la
je,fais,la,partie
fais,la,partie,avec
la,partie,avec,votre
partie,avec,votre,mari
avec,votre,mari,tous
votre,mari,tous,les
mari,tous,les,soirs
tous,les,soirs,les
les,soirs,les,autres
soirs,les,autres,riaient
les,autres,riaient,et
autres,riaient,et,détournant
riaient,et,détournant,la
et,détournant,la,tête
détournant,la,tête,crachaient
la,tête,crachaient,derrière
tête,crachaient,derrière,les
crachaient,derrière,les,banquettes
derrière,les,banquettes,hâve
les,banquettes,hâve,et
banquettes,hâve,et,poussiéreux
hâve,et,poussiéreux,meaulnes
et,poussiéreux,meaulnes,les
poussiéreux,meaulnes,les,regardait
meaulnes,les,regardait,comme
les,regardait,comme,un
regardait,comme,un,mendiant
comme,un,mendiant,il
un,mendiant,il,les
mendiant,il,les,imagina
il,les,imagina,tenant
les,imagina,tenant,valentine
imagina,tenant,valentine,sur
tenant,valentine,sur,leurs
valentine,sur,leurs,genoux
sur,leurs,genoux,longtemps
leurs,genoux,longtemps,à
genoux,longtemps,à,bicyclette
longtemps,à,bicyclette,il
à,bicyclette,il,erra
bicyclette,il,erra,autour
il,erra,autour,de
erra,autour,de,la
autour,de,la,cathédrale
de,la,cathédrale,se
la,cathédrale,se,disant
cathédrale,se,disant,obscurément:
se,disant,obscurément:,en
disant,obscurément:,en,somme
obscurément:,en,somme,c
en,somme,c,est
somme,c,est,pour
c,est,pour,la
est,pour,la,cathédrale
pour,la,cathédrale,que
la,cathédrale,que,j
cathédrale,que,j,étais
que,j,étais,venu
j,étais,venu,au
étais,venu,au,bout
venu,au,bout,de
au,bout,de,toutes
bout,de,toutes,les
de,toutes,les,rues
toutes,les,rues,sur
les,rues,sur,la
rues,sur,la,place
sur,la,place,déserte
la,place,déserte,on
place,déserte,on,la
déserte,on,la,voyait
on,la,voyait,monter
la,voyait,monter,énorme
voyait,monter,énorme,et
monter,énorme,et,indifférente
énorme,et,indifférente,ces
et,indifférente,ces,rues
indifférente,ces,rues,étaient
ces,rues,étaient,étroites
rues,étaient,étroites,et
étaient,étroites,et,souillées
étroites,et,souillées,comme
et,souillées,comme,les
souillées,comme,les,ruelles
comme,les,ruelles,qui
les,ruelles,qui,entourent
ruelles,qui,entourent,les
qui,entourent,les,églises
entourent,les,églises,de
les,églises,de,village
églises,de,village,il
de,village,il,y
village,il,y,avait
il,y,avait,çà
y,avait,çà,et
avait,çà,et,là
çà,et,là,l
et,là,l,enseigne
là,l,enseigne,d
l,enseigne,d,une
enseigne,d,une,maison
d,une,maison,louche
une,maison,louche,une
maison,louche,une,lanterne
louche,une,lanterne,rouge
une,lanterne,rouge,meaulnes
lanterne,rouge,meaulnes,sentait
rouge,meaulnes,sentait,sa
meaulnes,sentait,sa,douleur
sentait,sa,douleur,perdue
sa,douleur,perdue,dans
douleur,perdue,dans,ce
perdue,dans,ce,quartier
dans,ce,quartier,malpropre
ce,quartier,malpropre,vicieux
quartier,malpropre,vicieux,réfugié
malpropre,vicieux,réfugié,comme
vicieux,réfugié,comme,aux
réfugié,comme,aux,anciens
comme,aux,anciens,âges
aux,anciens,âges,sous
anciens,âges,sous,les
âges,sous,les,arcs-boutants
sous,les,arcs-boutants,de
les,arcs-boutants,de,la
arcs-boutants,de,la,cathédrale
de,la,cathédrale,il
la,cathédrale,il,lui
cathédrale,il,lui,venait
il,lui,venait,une
lui,venait,une,crainte
venait,une,crainte,de
une,crainte,de,paysan
crainte,de,paysan,une
de,paysan,une,répulsion
paysan,une,répulsion,pour
une,répulsion,pour,cette
répulsion,pour,cette,église
pour,cette,église,de
cette,église,de,la
église,de,la,ville
de,la,ville,où
la,ville,où,tous
ville,où,tous,les
où,tous,les,vices
tous,les,vices,sont
les,vices,sont,sculptés
vices,sont,sculptés,dans
sont,sculptés,dans,des
sculptés,dans,des,cachettes
dans,des,cachettes,qui
des,cachettes,qui,est
cachettes,qui,est,bâtie
qui,est,bâtie,entre
est,bâtie,entre,les
bâtie,entre,les,mauvais
entre,les,mauvais,lieux
les,mauvais,lieux,et
mauvais,lieux,et,qui
lieux,et,qui,n
et,qui,n,a
qui,n,a,pas
n,a,pas,de
a,pas,de,remède
pas,de,remède,pour
de,remède,pour,les
remède,pour,les,plus
pour,les,plus,douleurs
les,plus,douleurs,d
plus,douleurs,d,amour
douleurs,d,amour,deux
d,amour,deux,filles
amour,deux,filles,vinrent
deux,filles,vinrent,à
filles,vinrent,à,passer
vinrent,à,passer,se
à,passer,se,tenant
passer,se,tenant,par
se,tenant,par,la
tenant,par,la,taille
par,la,taille,et
la,taille,et,le
taille,et,le,regardant
et,le,regardant,effrontément
le,regardant,effrontément,par
regardant,effrontément,par,dégoût
effrontément,par,dégoût,ou
par,dégoût,ou,par
dégoût,ou,par,jeu
ou,par,jeu,pour
par,jeu,pour,se
jeu,pour,se,venger
pour,se,venger,de
se,venger,de,son
venger,de,son,amour
de,son,amour,ou
son,amour,ou,pour
amour,ou,pour,l
ou,pour,l,abîmer
pour,l,abîmer,meaulnes
l,abîmer,meaulnes,les
abîmer,meaulnes,les,suivit
meaulnes,les,suivit,lentement
les,suivit,lentement,à
suivit,lentement,à,bicyclette
lentement,à,bicyclette,et
à,bicyclette,et,l
bicyclette,et,l,une
et,l,une,d
l,une,d,elles
une,d,elles,une
d,elles,une,misérable
elles,une,misérable,fille
une,misérable,fille,dont
misérable,fille,dont,les
fille,dont,les,rares
dont,les,rares,cheveux
les,rares,cheveux,blonds
rares,cheveux,blonds,étaient
cheveux,blonds,étaient,tirés
blonds,étaient,tirés,en
étaient,tirés,en,arrière
tirés,en,arrière,par
en,arrière,par,un
arrière,par,un,faux
par,un,faux,chignon
un,faux,chignon,lui
faux,chignon,lui,donna
chignon,lui,donna,rendez-vous
lui,donna,rendez-vous,pour
donna,rendez-vous,pour,six
rendez-vous,pour,six,heures
pour,six,heures,au
six,heures,au,jardin
heures,au,jardin,de
au,jardin,de,l
jardin,de,l,archevêché
de,l,archevêché,le
l,archevêché,le,jardin
archevêché,le,jardin,où
le,jardin,où,frantz
jardin,où,frantz,dans
où,frantz,dans,une
frantz,dans,une,de
dans,une,de,ses
une,de,ses,lettres
de,ses,lettres,donnait
ses,lettres,donnait,rendez-vous
lettres,donnait,rendez-vous,à
donnait,rendez-vous,à,la
rendez-vous,à,la,pauvre
à,la,pauvre,valentine
la,pauvre,valentine,il
pauvre,valentine,il,ne
valentine,il,ne,dit
il,ne,dit,pas
ne,dit,pas,non
dit,pas,non,sachant
pas,non,sachant,qu
non,sachant,qu,à
sachant,qu,à,cette
qu,à,cette,heure
à,cette,heure,il
cette,heure,il,aurait
heure,il,aurait,depuis
il,aurait,depuis,longtemps
aurait,depuis,longtemps,quitté
depuis,longtemps,quitté,la
longtemps,quitté,la,ville
quitté,la,ville,et
la,ville,et,de
ville,et,de,sa
et,de,sa,fenêtre
de,sa,fenêtre,basse
sa,fenêtre,basse,dans
fenêtre,basse,dans,la
basse,dans,la,rue
dans,la,rue,en
la,rue,en,pente
rue,en,pente,elle
en,pente,elle,resta
pente,elle,resta,longtemps
elle,resta,longtemps,à
resta,longtemps,à,lui
longtemps,à,lui,faire
à,lui,faire,des
lui,faire,des,signes
faire,des,signes,vagues
des,signes,vagues,il
signes,vagues,il,avait
vagues,il,avait,hâte
il,avait,hâte,de
avait,hâte,de,reprendre
hâte,de,reprendre,son
de,reprendre,son,chemin
reprendre,son,chemin,avant
son,chemin,avant,de
chemin,avant,de,partir
avant,de,partir,il
de,partir,il,ne
partir,il,ne,peut
il,ne,peut,résister
ne,peut,résister,au
peut,résister,au,morne
résister,au,morne,désir
au,morne,désir,de
morne,désir,de,passer
désir,de,passer,une
de,passer,une,dernière
passer,une,dernière,fois
une,dernière,fois,devant
dernière,fois,devant,la
fois,devant,la,maison
devant,la,maison,de
la,maison,de,valentine
maison,de,valentine,il
de,valentine,il,regarda
valentine,il,regarda,de
il,regarda,de,tous
regarda,de,tous,ses
de,tous,ses,yeux
tous,ses,yeux,et
ses,yeux,et,put
yeux,et,put,faire
et,put,faire,provision
put,faire,provision,de
faire,provision,de,tristesse
provision,de,tristesse,c
de,tristesse,c,était
tristesse,c,était,une
c,était,une,des
était,une,des,dernières
une,des,dernières,maisons
des,dernières,maisons,du
dernières,maisons,du,faubourg
maisons,du,faubourg,et
du,faubourg,et,la
faubourg,et,la,rue
et,la,rue,devenait
la,rue,devenait,une
rue,devenait,une,route
devenait,une,route,à
une,route,à,partir
route,à,partir,de
à,partir,de,cet
partir,de,cet,endroit
de,cet,endroit,en
cet,endroit,en,face
endroit,en,face,une
en,face,une,sorte
face,une,sorte,de
une,sorte,de,terrain
sorte,de,terrain,vague
de,terrain,vague,formait
terrain,vague,formait,comme
vague,formait,comme,une
formait,comme,une,petite
comme,une,petite,place
une,petite,place,il
petite,place,il,n
place,il,n,y
il,n,y,avait
n,y,avait,personne
y,avait,personne,aux
avait,personne,aux,fenêtres
personne,aux,fenêtres,ni
aux,fenêtres,ni,dans
fenêtres,ni,dans,la
ni,dans,la,cour
dans,la,cour,nulle
la,cour,nulle,part
cour,nulle,part,seule
nulle,part,seule,le
part,seule,le,long
seule,le,long,d
le,long,d,un
long,d,un,mur
d,un,mur,traînant
un,mur,traînant,deux
mur,traînant,deux,gamins
traînant,deux,gamins,en
deux,gamins,en,guenilles
gamins,en,guenilles,une
en,guenilles,une,sale
guenilles,une,sale,fille
une,sale,fille,poudrée
sale,fille,poudrée,passa
fille,poudrée,passa,c
poudrée,passa,c,est
passa,c,est,là
c,est,là,que
est,là,que,l
là,que,l,enfance
que,l,enfance,de
l,enfance,de,valentine
enfance,de,valentine,s
de,valentine,s,était
valentine,s,était,écoulée
s,était,écoulée,là
était,écoulée,là,qu
écoulée,là,qu,elle
là,qu,elle,avait
qu,elle,avait,commencé
elle,avait,commencé,à
avait,commencé,à,regarder
commencé,à,regarder,le
à,regarder,le,monde
regarder,le,monde,de
le,monde,de,ses
monde,de,ses,yeux
de,ses,yeux,confiants
ses,yeux,confiants,et
yeux,confiants,et,sages
confiants,et,sages,elle
et,sages,elle,avait
sages,elle,avait,travaillé
elle,avait,travaillé,cousu
avait,travaillé,cousu,derrière
travaillé,cousu,derrière,ces
cousu,derrière,ces,fenêtres
derrière,ces,fenêtres,et
ces,fenêtres,et,frantz
fenêtres,et,frantz,était
et,frantz,était,passé
frantz,était,passé,pour
était,passé,pour,la
passé,pour,la,voir
pour,la,voir,lui
la,voir,lui,sourire
voir,lui,sourire,dans
lui,sourire,dans,cette
sourire,dans,cette,rue
dans,cette,rue,de
cette,rue,de,faubourg
rue,de,faubourg,mais
de,faubourg,mais,maintenant
faubourg,mais,maintenant,il
mais,maintenant,il,n
maintenant,il,n,y
il,n,y,avait
n,y,avait,plus
y,avait,plus,rien
avait,plus,rien,rien
plus,rien,rien,la
rien,rien,la,triste
rien,la,triste,soirée
la,triste,soirée,durait
triste,soirée,durait,et
soirée,durait,et,meaulnes
durait,et,meaulnes,savait
et,meaulnes,savait,seulement
meaulnes,savait,seulement,que
savait,seulement,que,quelque
seulement,que,quelque,part
que,quelque,part,perdue
quelque,part,perdue,durant
part,perdue,durant,ce
perdue,durant,ce,même
durant,ce,même,après-midi
ce,même,après-midi,valentine
même,après-midi,valentine,regardait
après-midi,valentine,regardait,passer
valentine,regardait,passer,dans
regardait,passer,dans,son
passer,dans,son,souvenir
dans,son,souvenir,cette
son,souvenir,cette,place
souvenir,cette,place,morne
cette,place,morne,où
place,morne,où,jamais
morne,où,jamais,elle
où,jamais,elle,ne
jamais,elle,ne,viendrait
elle,ne,viendrait,plus
ne,viendrait,plus,le
viendrait,plus,le,long
plus,le,long,voyage
le,long,voyage,qu
long,voyage,qu,il
voyage,qu,il,lui
qu,il,lui,restait
il,lui,restait,à
lui,restait,à,faire
restait,à,faire,pour
à,faire,pour,rentrer
faire,pour,rentrer,devait
pour,rentrer,devait,être
rentrer,devait,être,son
devait,être,son,dernier
être,son,dernier,recours
son,dernier,recours,contre
dernier,recours,contre,sa
recours,contre,sa,peine
contre,sa,peine,sa
sa,peine,sa,dernière
peine,sa,dernière,distraction
sa,dernière,distraction,forcée
dernière,distraction,forcée,avant
distraction,forcée,avant,de
forcée,avant,de,s
avant,de,s,y
de,s,y,enfoncer
s,y,enfoncer,tout
y,enfoncer,tout,entier
enfoncer,tout,entier,il
tout,entier,il,partit
entier,il,partit,aux
il,partit,aux,environs
partit,aux,environs,de
aux,environs,de,la
environs,de,la,route
de,la,route,dans
la,route,dans,la
route,dans,la,vallée
dans,la,vallée,de
la,vallée,de,délicieuses
vallée,de,délicieuses,maisons
de,délicieuses,maisons,fermières
délicieuses,maisons,fermières,entre
maisons,fermières,entre,les
fermières,entre,les,arbres
entre,les,arbres,au
les,arbres,au,bord
arbres,au,bord,de
au,bord,de,l
bord,de,l,eau
de,l,eau,montraient
l,eau,montraient,leurs
eau,montraient,leurs,pignons
montraient,leurs,pignons,pointus
leurs,pignons,pointus,garnis
pignons,pointus,garnis,de
pointus,garnis,de,treillis
garnis,de,treillis,verts
de,treillis,verts,sans
treillis,verts,sans,doute
verts,sans,doute,là-bas
sans,doute,là-bas,sur
doute,là-bas,sur,les
là-bas,sur,les,pelouses
sur,les,pelouses,des
les,pelouses,des,jeunes
pelouses,des,jeunes,filles
des,jeunes,filles,attentives
jeunes,filles,attentives,parlaient
filles,attentives,parlaient,de
attentives,parlaient,de,l
parlaient,de,l,amour
de,l,amour,on
l,amour,on,imaginait
amour,on,imaginait,là-bas
on,imaginait,là-bas,des
imaginait,là-bas,des,âmes
là-bas,des,âmes,de
des,âmes,de,belles
âmes,de,belles,âmes
de,belles,âmes,mais
belles,âmes,mais,pour
âmes,mais,pour,meaulnes
mais,pour,meaulnes,à
pour,meaulnes,à,ce
meaulnes,à,ce,moment
à,ce,moment,il
ce,moment,il,n
moment,il,n,existait
il,n,existait,plus
n,existait,plus,qu
existait,plus,qu,un
plus,qu,un,seul
qu,un,seul,amour
un,seul,amour,cet
seul,amour,cet,amour
amour,cet,amour,mal
cet,amour,mal,satisfait
amour,mal,satisfait,qu
mal,satisfait,qu,on
satisfait,qu,on,venait
qu,on,venait,de
on,venait,de,souffleter
venait,de,souffleter,si
de,souffleter,si,cruellement
souffleter,si,cruellement,et
si,cruellement,et,la
cruellement,et,la,jeune
et,la,jeune,fille
la,jeune,fille,entre
jeune,fille,entre,toutes
fille,entre,toutes,qu
entre,toutes,qu,il
toutes,qu,il,eût
qu,il,eût,dû
il,eût,dû,protéger
eût,dû,protéger,sauvegarder
dû,protéger,sauvegarder,était
protéger,sauvegarder,était,justement
sauvegarder,était,justement,celle-là
était,justement,celle-là,qu
justement,celle-là,qu,il
celle-là,qu,il,venait
qu,il,venait,d
il,venait,d,envoyer
venait,d,envoyer,à
d,envoyer,à,sa
envoyer,à,sa,perte
à,sa,perte,quelques
sa,perte,quelques,lignes
perte,quelques,lignes,hâtives
quelques,lignes,hâtives,du
lignes,hâtives,du,journal
hâtives,du,journal,m
du,journal,m,apprenaient
journal,m,apprenaient,encore
m,apprenaient,encore,qu
apprenaient,encore,qu,il
encore,qu,il,avait
qu,il,avait,formé
il,avait,formé,le
avait,formé,le,projet
formé,le,projet,de
le,projet,de,retrouver
projet,de,retrouver,valentine
de,retrouver,valentine,coûte
retrouver,valentine,coûte,que
valentine,coûte,que,coûte
coûte,que,coûte,avant
que,coûte,avant,qu
coûte,avant,qu,il
avant,qu,il,fût
qu,il,fût,trop
il,fût,trop,tard
fût,trop,tard,une
trop,tard,une,date
tard,une,date,dans
une,date,dans,un
date,dans,un,coin
dans,un,coin,de
un,coin,de,page
coin,de,page,me
de,page,me,faisait
page,me,faisait,croire
me,faisait,croire,que
faisait,croire,que,c
croire,que,c,était
que,c,était,là
c,était,là,ce
était,là,ce,long
là,ce,long,voyage
ce,long,voyage,pour
long,voyage,pour,lequel
voyage,pour,lequel,mme
pour,lequel,mme,meaulnes
lequel,mme,meaulnes,faisait
mme,meaulnes,faisait,des
meaulnes,faisait,des,préparatifs
faisait,des,préparatifs,lorsque
des,préparatifs,lorsque,j
préparatifs,lorsque,j,étais
lorsque,j,étais,venu
j,étais,venu,à
étais,venu,à,la
venu,à,la,ferté-d
à,la,ferté-d,angillon
la,ferté-d,angillon,pour
ferté-d,angillon,pour,tout
angillon,pour,tout,déranger
pour,tout,déranger,dans
tout,déranger,dans,la
déranger,dans,la,marie
dans,la,marie,abandonnée
la,marie,abandonnée,meaulnes
marie,abandonnée,meaulnes,notait
abandonnée,meaulnes,notait,ses
meaulnes,notait,ses,souvenirs
notait,ses,souvenirs,et
ses,souvenirs,et,ses
souvenirs,et,ses,projets
et,ses,projets,par
ses,projets,par,un
projets,par,un,beau
par,un,beau,matin
un,beau,matin,de
beau,matin,de,la
matin,de,la,fin
de,la,fin,du
la,fin,du,mois
fin,du,mois,d
du,mois,d,août
mois,d,août,lorsque
d,août,lorsque,j
août,lorsque,j,avais
lorsque,j,avais,poussé
j,avais,poussé,la
avais,poussé,la,porte
poussé,la,porte,et
la,porte,et,lui
porte,et,lui,avait
et,lui,avait,apporté
lui,avait,apporté,la
avait,apporté,la,grande
apporté,la,grande,nouvelle
la,grande,nouvelle,qu
grande,nouvelle,qu,il
nouvelle,qu,il,n
qu,il,n,attendait
il,n,attendait,plus
n,attendait,plus,il
attendait,plus,il,avait
plus,il,avait,été
il,avait,été,repris
avait,été,repris,immobilisé
été,repris,immobilisé,par
repris,immobilisé,par,son
immobilisé,par,son,ancienne
par,son,ancienne,aventure
son,ancienne,aventure,sans
ancienne,aventure,sans,oser
aventure,sans,oser,rien
sans,oser,rien,faire
oser,rien,faire,ni
rien,faire,ni,rien
faire,ni,rien,avouer
ni,rien,avouer,alors
rien,avouer,alors,avaient
avouer,alors,avaient,commencé
alors,avaient,commencé,le
avaient,commencé,le,remords
commencé,le,remords,le
le,remords,le,regret
remords,le,regret,et
le,regret,et,la
regret,et,la,peine
et,la,peine,tantôt
la,peine,tantôt,étouffés
peine,tantôt,étouffés,tantôt
tantôt,étouffés,tantôt,triomphants
étouffés,tantôt,triomphants,jusqu
tantôt,triomphants,jusqu,au
triomphants,jusqu,au,jour
jusqu,au,jour,des
au,jour,des,noces
jour,des,noces,où
des,noces,où,le
noces,où,le,cri
où,le,cri,du
le,cri,du,bohémien
cri,du,bohémien,dans
du,bohémien,dans,les
bohémien,dans,les,sapins
dans,les,sapins,lui
les,sapins,lui,avait
sapins,lui,avait,théâtralement
lui,avait,théâtralement,rappelé
avait,théâtralement,rappelé,son
théâtralement,rappelé,son,premier
rappelé,son,premier,serment
son,premier,serment,de
premier,serment,de,jeune
serment,de,jeune,homme
de,jeune,homme,sur
jeune,homme,sur,ce
homme,sur,ce,même
sur,ce,même,cahier
ce,même,cahier,de
même,cahier,de,devoirs
cahier,de,devoirs,mensuels
de,devoirs,mensuels,il
devoirs,mensuels,il,avait
mensuels,il,avait,encore
il,avait,encore,griffonné
avait,encore,griffonné,quelques
encore,griffonné,quelques,mots
griffonné,quelques,mots,en
quelques,mots,en,hâte
mots,en,hâte,à
en,hâte,à,l
hâte,à,l,aube
à,l,aube,avant
l,aube,avant,de
aube,avant,de,quitter
avant,de,quitter,avec
de,quitter,avec,sa
quitter,avec,sa,permission
avec,sa,permission,mais
sa,permission,mais,pour
permission,mais,pour,toujours
mais,pour,toujours,yvonne
pour,toujours,yvonne,de
toujours,yvonne,de,galais
yvonne,de,galais,son
de,galais,son,épouse
galais,son,épouse,depuis
son,épouse,depuis,la
épouse,depuis,la,veille:
depuis,la,veille:,je
la,veille:,je,pars
veille:,je,pars,il
je,pars,il,faudra
pars,il,faudra,bien
il,faudra,bien,que
faudra,bien,que,je
bien,que,je,retrouve
que,je,retrouve,la
je,retrouve,la,piste
retrouve,la,piste,des
la,piste,des,deux
piste,des,deux,bohémiens
des,deux,bohémiens,qui
deux,bohémiens,qui,sont
bohémiens,qui,sont,venus
qui,sont,venus,hier
sont,venus,hier,dans
venus,hier,dans,la
hier,dans,la,sapinière
dans,la,sapinière,et
la,sapinière,et,qui
sapinière,et,qui,sont
et,qui,sont,partis
qui,sont,partis,vers
sont,partis,vers,l
partis,vers,l,est
vers,l,est,à
l,est,à,bicyclette
est,à,bicyclette,je
à,bicyclette,je,ne
bicyclette,je,ne,reviendrai
je,ne,reviendrai,près
ne,reviendrai,près,d
reviendrai,près,d,yvonne
